what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.TypeHierarchy,1259373534265
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259373536796
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259373562515
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259373562546
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259373562562
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259373562609
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1259373562624
opened,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259373562671
activated,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259373562702
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259373562781
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259373564499
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259373571687
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259373625562
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259373625593
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259373625609
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259373625656
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1259373625687
opened,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259373625718
activated,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259373625749
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259373625812
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259373626249
activated,editor,org.eclipse.uml2.uml.editor,2.2.0.v200805131030,org.eclipse.uml2.uml.editor.presentation.UMLEditorID,1259373638781
activated,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259373639187
closed,editor,org.eclipse.uml2.uml.editor,2.2.0.v200805131030,org.eclipse.uml2.uml.editor.presentation.UMLEditorID,1259373639202
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1259373640609
