what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259394718734
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259394720452
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259394720468
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394728390
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394738062
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259394750796
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259394750874
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259394756531
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394760812
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1259394765656
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394768874
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259394768968
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259394769015
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394771390
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394775624
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1259394779093
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1259394812921
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394817062
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394833093
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259394835937
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394840327
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394847859
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259394847937
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259394848015
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1259394850484
