what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259397625546
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259397630140
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259397642984
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259397735218
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259397760702
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1259397773218
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1259397774984
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1259397780109
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1259397780624
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1259397781015
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259397782952
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259397861281
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259397864937
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259397920312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259397962874
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259397965062
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259397967171
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259397967781
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259397984062
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259397984077
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259397986827
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259397991077
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259397991077
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259397992124
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259397993031
