what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1259394893109
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394894687
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394915499
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259394917140
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394919687
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1259394921546
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394923421
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259394923499
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259394923546
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394925593
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394925593
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394925734
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394929140
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1259394931812
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1259394953484
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394955124
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394974093
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259394975124
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259394978452
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1259394980124
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259395010374
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259395011327
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259395016218
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259395016218
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259395016296
