what,kind,bundleId,bundleVersion,description,time
started,bundle,com.omondo.uml.model,3.4.1.v20081211,com.omondo.uml.model,1259322485625
opened,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1259322485781
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1259322485828
opened,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259322486140
activated,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259322486234
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259322487406
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259322489234
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259322504140
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259322504140
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259322504203
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259373347656
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259373358906
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1259373359124
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1259373359171
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259373360093
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1259373360296
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259373360718
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1259373360921
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259373365921
started,bundle,org.eclipse.emf.mapping.ecore2xml,2.4.0.v200808251517,org.eclipse.emf.mapping.ecore2xml,1259373366156
opened,editor,org.eclipse.uml2.uml.editor,2.2.0.v200805131030,org.eclipse.uml2.uml.editor.presentation.UMLEditorID,1259373366187
activated,editor,org.eclipse.uml2.uml.editor,2.2.0.v200805131030,org.eclipse.uml2.uml.editor.presentation.UMLEditorID,1259373366249
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259373375609
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259373384437
activated,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259373388327
