what,kind,bundleId,bundleVersion,description,time
activated,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259378959281
closed,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259378959296
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259378960499
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259378962827
activated,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259378962859
closed,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259378962859
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259378964109
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259378965218
activated,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259378965249
closed,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259378965249
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259378966218
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259378967390
closed,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259378967406
activated,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259378969015
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259378970031
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259378971437
activated,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259378971468
closed,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259378971484
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259378972687
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259378973890
activated,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259378973921
closed,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259378973921
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259378975077
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259378976265
activated,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259378976296
