what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.zoom_out,1259375234968
executed,command,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.zoom_out,1259375236031
no handler,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259375331234
no handler,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259375390593
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259375435327
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259375435406
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259375436999
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259375448343
no handler,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259375585109
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259375623031
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259375623077
activated,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259375623202
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259375624421
activated,editor,com.omondo.uml.core,3.4.1.v20081211,com.omondo.uml.ClassDiagramEditor,1259375624562
no handler,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259375638187
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259375641406
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1259375641421
activated,view,org.eclipse.mylyn.tasks.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1259375645812
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1259375662359
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259375687624
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259375694062
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.window.customizePerspective,1259375694077
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1259375768874
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259375804031
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1259375809609
